City,State,Wind Speed,Date
GRAND JUNCTION,CO,8.7,2022-08-01
PUEBLO,CO,7.9,2022-08-01
BRIDGEPORT,CT,8.3,2022-08-01
HARTFORD,CT,6.3,2022-08-01
WILMINGTON,DE,6.9,2022-08-01
WASHINGTON DULLES,DC,5.6,2022-08-01
DAYTONA BEACH,FL,5.7,2022-08-01
FORT MYERS,FL,5.8,2022-08-01
GAINESVILLE,FL,5.0,2022-08-01
JACKSONVILLE,FL,5.7,2022-08-01
KEY WEST,FL,8.5,2022-08-01
MIAMI,FL,7.1,2022-08-01
ORLANDO,FL,6.3,2022-08-01
PENSACOLA,FL,6.4,2022-08-01
TALLAHASSEE,FL,4.5,2022-08-01
TAMPA,FL,5.6,2022-08-01
VERO BEACH,FL,6.6,2022-08-01
WEST PALM BEACH,FL,7.7,2022-08-01
ATHENS,GA,4.7,2022-08-01
ATLANTA,GA,6.8,2022-08-01
AUGUSTA,GA,4.3,2022-08-01
COLUMBUS,GA,5.2,2022-08-01
MACON,GA,4.8,2022-08-01
SAVANNAH,GA,5.9,2022-08-01
HILO,HI,6.5,2022-08-01
HONOLULU,HI,11.7,2022-08-01
KAHULUI,HI,14.9,2022-08-01
LIHUE,HI,13.9,2022-08-01
BOISE,ID,7.3,2022-08-01
LEWISTON,ID,5.5,2022-08-01
POCATELLO,ID,8.5,2022-08-01
CHICAGO,IL,7.8,2022-08-01
MOLINE,IL,6.0,2022-08-01
PEORIA,IL,6.0,2022-08-01
ROCKFORD,IL,6.8,2022-08-01
SPRINGFIELD,IL,6.4,2022-08-01
EVANSVILLE,IN,5.0,2022-08-01
FORT WAYNE,IN,6.2,2022-08-01
INDIANAPOLIS,IN,7.3,2022-08-01
SOUTH BEND,IN,6.7,2022-08-01
DES MOINES,IA,7.8,2022-08-01
DUBUQUE,IA,7.6,2022-08-01
SIOUX CITY,IA,8.0,2022-08-01
WATERLOO,IA,7.2,2022-08-01
CONCORDIA,KS,9.5,2022-08-01
DODGE CITY,KS,11.6,2022-08-01
GOODLAND,KS,10.6,2022-08-01
TOPEKA,KS,6.2,2022-08-01
WICHITA,KS,10.1,2022-08-01
JACKSON,KY,3.1,2022-08-01
LEXINGTON,KY,5.9,2022-08-01
LOUISVILLE,KY,6.2,2022-08-01
PADUCAH,KY,4.7,2022-08-01
BATON ROUGE,LA,4.9,2022-08-01
LAKE CHARLES,LA,5.3,2022-08-01
NEW ORLEANS,LA,6.1,2022-08-01
SHREVEPORT,LA,5.7,2022-08-01
CARIBOU,ME,6.3,2022-08-01
PORTLAND,ME,6.7,2022-08-01
BALTIMORE,MD,5.8,2022-08-01
BOSTON,MA,9.9,2022-08-01
WORCESTER,MA,8.4,2022-08-01
ALPENA,MI,6.2,2022-08-01
DETROIT,MI,7.3,2022-08-01
FLINT,MI,6.8,2022-08-01
GRAND RAPIDS,MI,7.4,2022-08-01
HOUGHTON LAKE,MI,6.6,2022-08-01
LANSING,MI,6.7,2022-08-01
MUSKEGON,MI,7.7,2022-08-01
DULUTH,MN,8.5,2022-08-01
INTERNATIONAL FALLS,MN,6.4,2022-08-01
ROCHESTER,MN,9.2,2022-08-01
SAINT CLOUD,MN,6.6,2022-08-01
JACKSON,MS,4.5,2022-08-01
MERIDIAN,MS,4.3,2022-08-01
TUPELO,MS,4.9,2022-08-01
COLUMBIA,MO,7.4,2022-08-01
KANSAS CITY,MO,8.5,2022-08-01
SPRINGFIELD,MO,7.3,2022-08-01
BILLINGS,MT,8.8,2022-08-01
GLASGOW,MT,10.7,2022-08-01
GREAT FALLS,MT,9.1,2022-08-01
HAVRE,MT,8.4,2022-08-01
HELENA,MT,6.5,2022-08-01
KALISPELL,MT,5.4,2022-08-01
MISSOULA,MT,5.8,2022-08-01
GRAND ISLAND,NE,9.0,2022-08-01
LINCOLN,NE,8.5,2022-08-01
NORFOLK,NE,8.8,2022-08-01
NORTH PLATTE,NE,8.1,2022-08-01
OMAHA,NE,8.3,2022-08-01
SCOTTSBLUFF,NE,8.2,2022-08-01
VALENTINE,NE,9.3,2022-08-01
ELKO,NV,5.7,2022-08-01
ELY,NV,9.6,2022-08-01
LAS VEGAS,NV,8.7,2022-08-01
RENO,NV,6.6,2022-08-01
WINNEMUCCA,NV,7.4,2022-08-01
CONCORD,NH,4.6,2022-08-01
ATLANTIC CITY,NJ,6.9,2022-08-01
NEWARK,NJ,8.4,2022-08-01
ALBUQUERQUE,NM,7.6,2022-08-01
CLAYTON,NM,10.4,2022-08-01
ROSWELL,NM,7.6,2022-08-01
ALBANY,NY,6.0,2022-08-01
BINGHAMTON,NY,7.0,2022-08-01
BUFFALO,NY,8.3,2022-08-01
ISLIP,NY,7.5,2022-08-01
NEW YORK JFK AP,NY,9.4,2022-08-01
ROCHESTER,NY,7.0,2022-08-01
SYRACUSE,NY,6.3,2022-08-01
ASHEVILLE,NC,4.5,2022-08-01
CAPE HATTERAS,NC,8.4,2022-08-01
CHARLOTTE,NC,5.4,2022-08-01
RALEIGH,NC,5.6,2022-08-01
WILMINGTON,NC,6.5,2022-08-01
BISMARCK,ND,8.6,2022-08-01
FARGO,ND,9.5,2022-08-01
GRAND FORKS,ND,8.5,2022-08-01
WILLISTON,ND,8.5,2022-08-01
AKRON,OH,6.9,2022-08-01
CINCINNATI,OH,6.3,2022-08-01
CLEVELAND,OH,7.5,2022-08-01
COLUMBUS,OH,5.6,2022-08-01
DAYTON,OH,7.0,2022-08-01
MANSFIELD,OH,7.2,2022-08-01
TOLEDO,OH,6.2,2022-08-01
YOUNGSTOWN,OH,6.4,2022-08-01
OKLAHOMA CITY,OK,9.3,2022-08-01
TULSA,OK,7.9,2022-08-01
ASTORIA,OR,7.5,2022-08-01
BURNS,OR,6.7,2022-08-01
EUGENE,OR,7.1,2022-08-01
MEDFORD,OR,4.6,2022-08-01
PENDLETON,OR,8.2,2022-08-01
PORTLAND,OR,6.6,2022-08-01
SALEM,OR,5.9,2022-08-01
SEXTON SUMMIT,OR,6.9,2022-08-01
ALLENTOWN,PA,5.7,2022-08-01
ERIE,PA,8.0,2022-08-01
PHILADELPHIA,PA,7.8,2022-08-01
PITTSBURGH,PA,5.9,2022-08-01
AVOCA,PA,5.5,2022-08-01
WILLIAMSPORT,PA,4.8,2022-08-01
PROVIDENCE,RI,8.1,2022-08-01
CHARLESTON,SC,6.8,2022-08-01
COLUMBIA,SC,5.1,2022-08-01
ABERDEEN,SD,9.0,2022-08-01
HURON,SD,8.9,2022-08-01
RAPID CITY,SD,9.4,2022-08-01
SIOUX FALLS,SD,8.7,2022-08-01
CHATTANOOGA,TN,3.9,2022-08-01
KNOXVILLE,TN,4.8,2022-08-01
MEMPHIS,TN,6.6,2022-08-01
NASHVILLE,TN,5.5,2022-08-01
ABILENE,TX,9.0,2022-08-01
AMARILLO,TX,11.4,2022-08-01
AUSTIN,TX,5.7,2022-08-01
BROWNSVILLE,TX,9.4,2022-08-01
CORPUS CHRISTI,TX,10.3,2022-08-01
DALLAS,TX,8.2,2022-08-01
DEL RIO,TX,8.9,2022-08-01
EL PASO,TX,7.0,2022-08-01
GALVESTON,TX,9.5,2022-08-01
HOUSTON,TX,5.9,2022-08-01
LUBBOCK,TX,10.0,2022-08-01
PORT ARTHUR,TX,6.0,2022-08-01
SAN ANGELO,TX,8.1,2022-08-01
SAN ANTONIO,TX,8.1,2022-08-01
VICTORIA,TX,8.0,2022-08-01
WACO,TX,9.1,2022-08-01
WICHITA FALLS,TX,9.7,2022-08-01
SALT LAKE CITY,UT,9.3,2022-08-01
BURLINGTON,VT,6.9,2022-08-01
LYNCHBURG,VA,4.4,2022-08-01
NORFOLK,VA,8.0,2022-08-01
RICHMOND,VA,6.3,2022-08-01
ROANOKE,VA,5.0,2022-08-01
WALLOPS ISLAND,VA,7.9,2022-08-01
OLYMPIA,WA,5.2,2022-08-01
QUILLAYUTE,WA,4.4,2022-08-01
SEATTLE,WA,7.0,2022-08-01
SPOKANE,WA,8.1,2022-08-01
WALLA WALLA,WA,7.9,2022-08-01
YAKIMA,WA,6.7,2022-08-01
BECKLEY,WV,5.2,2022-08-01
CHARLESTON,WV,3.1,2022-08-01
ELKINS,WV,3.1,2022-08-01
HUNTINGTON,WV,4.2,2022-08-01
GREEN BAY,WI,6.6,2022-08-01
LA CROSSE,WI,7.1,2022-08-01
MADISON,WI,6.3,2022-08-01
MILWAUKEE,WI,8.4,2022-08-01
CASPER,WY,9.5,2022-08-01
CHEYENNE,WY,9.8,2022-08-01
LANDER,WY,7.0,2022-08-01
SHERIDAN,WY,6.3,2022-08-01
GUAM,PC,7.0,2022-08-01
KOROR,PC,6.6,2022-08-01
SAN JUAN,PR,8.4,2022-08-01
BIRMINGHAM,AL,5.3,2022-09-01
HUNTSVILLE,AL,6.0,2022-09-01
MOBILE,AL,6.6,2022-09-01
MONTGOMERY,AL,5.4,2022-09-01
ANCHORAGE,AK,6.8,2022-09-01
ANNETTE,AK,6.9,2022-09-01
BARROW,AK,12.9,2022-09-01
BETHEL,AK,10.5,2022-09-01
BETTLES,AK,5.3,2022-09-01
BIG DELTA,AK,8.5,2022-09-01
COLD BAY,AK,15.8,2022-09-01
FAIRBANKS,AK,4.8,2022-09-01
GULKANA,AK,7.0,2022-09-01
HOMER,AK,6.5,2022-09-01
JUNEAU,AK,7.6,2022-09-01
KING SALMON,AK,9.4,2022-09-01
KODIAK,AK,9.6,2022-09-01
KOTZEBUE,AK,12.2,2022-09-01
MCGRATH,AK,4.9,2022-09-01
NOME,AK,10.0,2022-09-01
TALKEETNA,AK,3.3,2022-09-01
VALDEZ,AK,4.4,2022-09-01
YAKUTAT,AK,5.5,2022-09-01
FLAGSTAFF,AZ,5.0,2022-09-01
PHOENIX,AZ,6.2,2022-09-01
TUCSON,AZ,7.7,2022-09-01
WINSLOW,AZ,7.2,2022-09-01
FORT SMITH,AR,6.0,2022-09-01
LITTLE ROCK,AR,5.9,2022-09-01
BAKERSFIELD,CA,6.3,2022-09-01
BISHOP,CA,7.6,2022-09-01
BLUE CANYON,CA,5.0,2022-09-01
FRESNO,CA,6.0,2022-09-01
LONG BEACH,CA,5.6,2022-09-01
LOS ANGELES,CA,1.7,2022-09-01
REDDING,CA,5.6,2022-09-01
SACRAMENTO,CA,5.8,2022-09-01
SAN DIEGO,CA,6.6,2022-09-01
SAN FRANCISCO,CA,11.1,2022-09-01
SANTA BARBARA,CA,5.2,2022-09-01
SANTA MARIA,CA,6.5,2022-09-01
STOCKTON,CA,7.3,2022-09-01
ALAMOSA,CO,6.7,2022-09-01
COLORADO SPRINGS,CO,9.0,2022-09-01
DENVER,CO,7.4,2022-09-01
GRAND JUNCTION,CO,8.4,2022-09-01
PUEBLO,CO,7.8,2022-09-01
BRIDGEPORT,CT,9.1,2022-09-01
HARTFORD,CT,6.7,2022-09-01
WILMINGTON,DE,7.4,2022-09-01
WASHINGTON DULLES,DC,6.0,2022-09-01
DAYTONA BEACH,FL,6.7,2022-09-01
FORT MYERS,FL,6.4,2022-09-01
GAINESVILLE,FL,5.5,2022-09-01
JACKSONVILLE,FL,6.3,2022-09-01
KEY WEST,FL,8.8,2022-09-01
MIAMI,FL,7.4,2022-09-01
ORLANDO,FL,7.0,2022-09-01
PENSACOLA,FL,7.0,2022-09-01
TALLAHASSEE,FL,5.4,2022-09-01
TAMPA,FL,6.2,2022-09-01
VERO BEACH,FL,7.3,2022-09-01
WEST PALM BEACH,FL,8.4,2022-09-01
ATHENS,GA,5.4,2022-09-01
ATLANTA,GA,7.6,2022-09-01
AUGUSTA,GA,4.7,2022-09-01
COLUMBUS,GA,5.8,2022-09-01
MACON,GA,5.3,2022-09-01
SAVANNAH,GA,6.6,2022-09-01
HILO,HI,6.5,2022-09-01
HONOLULU,HI,10.2,2022-09-01
KAHULUI,HI,13.0,2022-09-01
LIHUE,HI,12.7,2022-09-01
BOISE,ID,7.1,2022-09-01
LEWISTON,ID,4.9,2022-09-01
POCATELLO,ID,8.4,2022-09-01
CHICAGO,IL,8.5,2022-09-01
MOLINE,IL,6.8,2022-09-01
PEORIA,IL,6.6,2022-09-01
ROCKFORD,IL,7.6,2022-09-01
SPRINGFIELD,IL,7.1,2022-09-01
EVANSVILLE,IN,5.3,2022-09-01
FORT WAYNE,IN,6.9,2022-09-01
INDIANAPOLIS,IN,7.9,2022-09-01
SOUTH BEND,IN,7.3,2022-09-01
DES MOINES,IA,8.8,2022-09-01
DUBUQUE,IA,8.7,2022-09-01
SIOUX CITY,IA,9.1,2022-09-01
WATERLOO,IA,8.4,2022-09-01
CONCORDIA,KS,10.5,2022-09-01
DODGE CITY,KS,12.9,2022-09-01
GOODLAND,KS,11.4,2022-09-01
TOPEKA,KS,6.9,2022-09-01
WICHITA,KS,10.9,2022-09-01
JACKSON,KY,3.5,2022-09-01
LEXINGTON,KY,6.4,2022-09-01
LOUISVILLE,KY,6.4,2022-09-01
PADUCAH,KY,5.1,2022-09-01
BATON ROUGE,LA,5.4,2022-09-01
LAKE CHARLES,LA,6.5,2022-09-01
NEW ORLEANS,LA,7.2,2022-09-01
SHREVEPORT,LA,6.2,2022-09-01
CARIBOU,ME,7.1,2022-09-01
PORTLAND,ME,7.0,2022-09-01
BALTIMORE,MD,6.3,2022-09-01
BOSTON,MA,10.4,2022-09-01
WORCESTER,MA,8.8,2022-09-01
ALPENA,MI,6.6,2022-09-01
DETROIT,MI,7.7,2022-09-01
FLINT,MI,7.5,2022-09-01
GRAND RAPIDS,MI,7.8,2022-09-01
HOUGHTON LAKE,MI,7.1,2022-09-01
LANSING,MI,7.2,2022-09-01
MUSKEGON,MI,8.4,2022-09-01
DULUTH,MN,9.5,2022-09-01
INTERNATIONAL FALLS,MN,7.3,2022-09-01
ROCHESTER,MN,10.5,2022-09-01
SAINT CLOUD,MN,7.6,2022-09-01
JACKSON,MS,5.3,2022-09-01
MERIDIAN,MS,5.0,2022-09-01
TUPELO,MS,5.7,2022-09-01
COLUMBIA,MO,8.0,2022-09-01
KANSAS CITY,MO,9.3,2022-09-01
SPRINGFIELD,MO,7.9,2022-09-01
BILLINGS,MT,9.3,2022-09-01
GLASGOW,MT,10.5,2022-09-01
GREAT FALLS,MT,10.0,2022-09-01
HAVRE,MT,8.6,2022-09-01
HELENA,MT,6.4,2022-09-01
KALISPELL,MT,5.1,2022-09-01
MISSOULA,MT,5.1,2022-09-01
GRAND ISLAND,NE,10.3,2022-09-01
LINCOLN,NE,9.3,2022-09-01
NORFOLK,NE,9.9,2022-09-01
NORTH PLATTE,NE,8.8,2022-09-01
OMAHA,NE,9.3,2022-09-01
SCOTTSBLUFF,NE,8.5,2022-09-01
VALENTINE,NE,9.8,2022-09-01
ELKO,NV,5.3,2022-09-01
ELY,NV,9.4,2022-09-01
LAS VEGAS,NV,8.0,2022-09-01
RENO,NV,5.6,2022-09-01
WINNEMUCCA,NV,7.1,2022-09-01
CONCORD,NH,4.8,2022-09-01
ATLANTIC CITY,NJ,7.4,2022-09-01
NEWARK,NJ,8.7,2022-09-01
ALBUQUERQUE,NM,7.6,2022-09-01
CLAYTON,NM,11.4,2022-09-01
ROSWELL,NM,7.9,2022-09-01
ALBANY,NY,6.3,2022-09-01
BINGHAMTON,NY,7.6,2022-09-01
BUFFALO,NY,8.5,2022-09-01
ISLIP,NY,7.9,2022-09-01
NEW YORK JFK AP,NY,9.8,2022-09-01
ROCHESTER,NY,7.3,2022-09-01
SYRACUSE,NY,6.8,2022-09-01
ASHEVILLE,NC,4.7,2022-09-01
CAPE HATTERAS,NC,9.4,2022-09-01
CHARLOTTE,NC,6.1,2022-09-01
RALEIGH,NC,5.9,2022-09-01
WILMINGTON,NC,7.2,2022-09-01
BISMARCK,ND,9.0,2022-09-01
FARGO,ND,10.5,2022-09-01
GRAND FORKS,ND,9.8,2022-09-01
WILLISTON,ND,8.7,2022-09-01
AKRON,OH,7.5,2022-09-01
CINCINNATI,OH,6.7,2022-09-01
CLEVELAND,OH,8.1,2022-09-01
COLUMBUS,OH,5.9,2022-09-01
DAYTON,OH,7.6,2022-09-01
MANSFIELD,OH,7.9,2022-09-01
TOLEDO,OH,6.7,2022-09-01
YOUNGSTOWN,OH,7.0,2022-09-01
OKLAHOMA CITY,OK,9.7,2022-09-01
TULSA,OK,8.0,2022-09-01
ASTORIA,OR,6.8,2022-09-01
BURNS,OR,6.3,2022-09-01
EUGENE,OR,6.8,2022-09-01
MEDFORD,OR,3.7,2022-09-01
PENDLETON,OR,7.7,2022-09-01
PORTLAND,OR,6.1,2022-09-01
SALEM,OR,5.5,2022-09-01
SEXTON SUMMIT,OR,7.0,2022-09-01
ALLENTOWN,PA,6.0,2022-09-01
ERIE,PA,8.9,2022-09-01
PHILADELPHIA,PA,8.1,2022-09-01
PITTSBURGH,PA,6.2,2022-09-01
AVOCA,PA,5.9,2022-09-01
WILLIAMSPORT,PA,5.1,2022-09-01
PROVIDENCE,RI,8.1,2022-09-01
CHARLESTON,SC,7.3,2022-09-01
COLUMBIA,SC,5.5,2022-09-01
ABERDEEN,SD,10.1,2022-09-01
HURON,SD,9.8,2022-09-01
RAPID CITY,SD,10.1,2022-09-01
SIOUX FALLS,SD,9.6,2022-09-01
CHATTANOOGA,TN,4.0,2022-09-01
KNOXVILLE,TN,4.8,2022-09-01
MEMPHIS,TN,7.0,2022-09-01
NASHVILLE,TN,5.8,2022-09-01
ABILENE,TX,9.1,2022-09-01
AMARILLO,TX,12.1,2022-09-01
AUSTIN,TX,5.4,2022-09-01
BROWNSVILLE,TX,7.9,2022-09-01
CORPUS CHRISTI,TX,9.7,2022-09-01
DALLAS,TX,7.9,2022-09-01
DEL RIO,TX,7.7,2022-09-01
EL PASO,TX,6.9,2022-09-01
GALVESTON,TX,9.9,2022-09-01
HOUSTON,TX,6.3,2022-09-01
LUBBOCK,TX,10.2,2022-09-01
PORT ARTHUR,TX,7.2,2022-09-01
SAN ANGELO,TX,7.9,2022-09-01
SAN ANTONIO,TX,7.3,2022-09-01
VICTORIA,TX,7.8,2022-09-01
WACO,TX,8.4,2022-09-01
WICHITA FALLS,TX,9.6,2022-09-01
SALT LAKE CITY,UT,8.7,2022-09-01
BURLINGTON,VT,7.4,2022-09-01
LYNCHBURG,VA,4.9,2022-09-01
NORFOLK,VA,9.1,2022-09-01
RICHMOND,VA,6.8,2022-09-01
ROANOKE,VA,5.1,2022-09-01
WALLOPS ISLAND,VA,8.7,2022-09-01
OLYMPIA,WA,4.9,2022-09-01
QUILLAYUTE,WA,4.3,2022-09-01
SEATTLE,WA,7.0,2022-09-01
SPOKANE,WA,7.9,2022-09-01
WALLA WALLA,WA,7.3,2022-09-01
YAKIMA,WA,6.3,2022-09-01
BECKLEY,WV,5.8,2022-09-01
CHARLESTON,WV,3.2,2022-09-01
ELKINS,WV,3.3,2022-09-01
HUNTINGTON,WV,4.5,2022-09-01
GREEN BAY,WI,7.5,2022-09-01
LA CROSSE,WI,8.0,2022-09-01
MADISON,WI,7.0,2022-09-01
MILWAUKEE,WI,9.0,2022-09-01
CASPER,WY,10.1,2022-09-01
CHEYENNE,WY,10.5,2022-09-01
LANDER,WY,6.4,2022-09-01
SHERIDAN,WY,6.5,2022-09-01
GUAM,PC,6.7,2022-09-01
KOROR,PC,6.4,2022-09-01
SAN JUAN,PR,6.8,2022-09-01
BIRMINGHAM,AL,5.5,2022-10-01
HUNTSVILLE,AL,6.5,2022-10-01
MOBILE,AL,7.0,2022-10-01
MONTGOMERY,AL,5.4,2022-10-01
ANCHORAGE,AK,6.5,2022-10-01
ANNETTE,AK,8.2,2022-10-01
BARROW,AK,13.9,2022-10-01
BETHEL,AK,11.4,2022-10-01
BETTLES,AK,5.2,2022-10-01
BIG DELTA,AK,9.2,2022-10-01
COLD BAY,AK,16.1,2022-10-01
FAIRBANKS,AK,4.0,2022-10-01
GULKANA,AK,5.0,2022-10-01
HOMER,AK,6.6,2022-10-01
JUNEAU,AK,8.2,2022-10-01
KING SALMON,AK,9.4,2022-10-01
KODIAK,AK,10.9,2022-10-01
KOTZEBUE,AK,13.0,2022-10-01
MCGRATH,AK,4.5,2022-10-01
NOME,AK,9.5,2022-10-01
TALKEETNA,AK,3.7,2022-10-01
VALDEZ,AK,6.1,2022-10-01
YAKUTAT,AK,5.8,2022-10-01
FLAGSTAFF,AZ,5.7,2022-10-01
PHOENIX,AZ,5.5,2022-10-01
TUCSON,AZ,7.5,2022-10-01
WINSLOW,AZ,7.0,2022-10-01
FORT SMITH,AR,6.4,2022-10-01
LITTLE ROCK,AR,6.1,2022-10-01
BAKERSFIELD,CA,5.6,2022-10-01
BISHOP,CA,7.6,2022-10-01
BLUE CANYON,CA,5.1,2022-10-01
FRESNO,CA,4.6,2022-10-01
LONG BEACH,CA,5.0,2022-10-01
LOS ANGELES,CA,1.5,2022-10-01
REDDING,CA,5.7,2022-10-01
SACRAMENTO,CA,5.1,2022-10-01
SAN DIEGO,CA,5.7,2022-10-01
SAN FRANCISCO,CA,9.1,2022-10-01
SANTA BARBARA,CA,4.7,2022-10-01
SANTA MARIA,CA,6.6,2022-10-01
STOCKTON,CA,6.3,2022-10-01
ALAMOSA,CO,6.8,2022-10-01
COLORADO SPRINGS,CO,9.3,2022-10-01
DENVER,CO,7.2,2022-10-01
GRAND JUNCTION,CO,7.4,2022-10-01
PUEBLO,CO,7.6,2022-10-01
BRIDGEPORT,CT,9.6,2022-10-01
HARTFORD,CT,7.3,2022-10-01
WILMINGTON,DE,7.7,2022-10-01
WASHINGTON DULLES,DC,6.3,2022-10-01
DAYTONA BEACH,FL,7.5,2022-10-01
FORT MYERS,FL,7.5,2022-10-01
GAINESVILLE,FL,5.9,2022-10-01
JACKSONVILLE,FL,6.5,2022-10-01
KEY WEST,FL,10.3,2022-10-01
MIAMI,FL,8.6,2022-10-01
ORLANDO,FL,7.8,2022-10-01
PENSACOLA,FL,7.4,2022-10-01
TALLAHASSEE,FL,5.5,2022-10-01
TAMPA,FL,6.7,2022-10-01
VERO BEACH,FL,8.5,2022-10-01
WEST PALM BEACH,FL,9.9,2022-10-01
ATHENS,GA,5.5,2022-10-01
ATLANTA,GA,7.9,2022-10-01
AUGUSTA,GA,4.7,2022-10-01
COLUMBUS,GA,5.7,2022-10-01
MACON,GA,5.4,2022-10-01
SAVANNAH,GA,6.5,2022-10-01
HILO,HI,6.3,2022-10-01
HONOLULU,HI,9.5,2022-10-01
KAHULUI,HI,11.9,2022-10-01
LIHUE,HI,12.5,2022-10-01
BOISE,ID,7.0,2022-10-01
LEWISTON,ID,4.9,2022-10-01
POCATELLO,ID,9.4,2022-10-01
CHICAGO,IL,9.7,2022-10-01
MOLINE,IL,8.2,2022-10-01
PEORIA,IL,7.9,2022-10-01
ROCKFORD,IL,9.0,2022-10-01
SPRINGFIELD,IL,8.9,2022-10-01
EVANSVILLE,IN,6.1,2022-10-01
FORT WAYNE,IN,8.6,2022-10-01
INDIANAPOLIS,IN,9.1,2022-10-01
SOUTH BEND,IN,8.7,2022-10-01
DES MOINES,IA,9.7,2022-10-01
DUBUQUE,IA,10.3,2022-10-01
SIOUX CITY,IA,10.1,2022-10-01
WATERLOO,IA,9.6,2022-10-01
CONCORDIA,KS,10.8,2022-10-01
DODGE CITY,KS,12.8,2022-10-01
GOODLAND,KS,11.7,2022-10-01
TOPEKA,KS,7.7,2022-10-01
WICHITA,KS,11.2,2022-10-01
JACKSON,KY,4.2,2022-10-01
LEXINGTON,KY,7.3,2022-10-01
LOUISVILLE,KY,7.1,2022-10-01
PADUCAH,KY,6.2,2022-10-01
BATON ROUGE,LA,5.6,2022-10-01
LAKE CHARLES,LA,7.2,2022-10-01
NEW ORLEANS,LA,7.9,2022-10-01
SHREVEPORT,LA,6.4,2022-10-01
CARIBOU,ME,7.9,2022-10-01
PORTLAND,ME,7.7,2022-10-01
BALTIMORE,MD,6.5,2022-10-01
BOSTON,MA,11.3,2022-10-01
WORCESTER,MA,9.9,2022-10-01
ALPENA,MI,7.6,2022-10-01
DETROIT,MI,9.2,2022-10-01
FLINT,MI,8.8,2022-10-01
GRAND RAPIDS,MI,9.2,2022-10-01
HOUGHTON LAKE,MI,8.3,2022-10-01
LANSING,MI,8.6,2022-10-01
MUSKEGON,MI,9.9,2022-10-01
DULUTH,MN,10.4,2022-10-01
INTERNATIONAL FALLS,MN,8.0,2022-10-01
ROCHESTER,MN,11.9,2022-10-01
SAINT CLOUD,MN,8.5,2022-10-01
JACKSON,MS,5.5,2022-10-01
MERIDIAN,MS,5.1,2022-10-01
TUPELO,MS,5.7,2022-10-01
COLUMBIA,MO,9.3,2022-10-01
KANSAS CITY,MO,10.2,2022-10-01
SPRINGFIELD,MO,9.0,2022-10-01
BILLINGS,MT,10.6,2022-10-01
GLASGOW,MT,10.5,2022-10-01
GREAT FALLS,MT,11.8,2022-10-01
HAVRE,MT,9.3,2022-10-01
HELENA,MT,6.6,2022-10-01
KALISPELL,MT,4.6,2022-10-01
MISSOULA,MT,4.5,2022-10-01
GRAND ISLAND,NE,11.0,2022-10-01
LINCOLN,NE,9.6,2022-10-01
NORFOLK,NE,10.5,2022-10-01
NORTH PLATTE,NE,9.0,2022-10-01
OMAHA,NE,9.8,2022-10-01
SCOTTSBLUFF,NE,9.2,2022-10-01
VALENTINE,NE,9.9,2022-10-01
ELKO,NV,4.9,2022-10-01
ELY,NV,9.2,2022-10-01
LAS VEGAS,NV,7.4,2022-10-01
RENO,NV,4.9,2022-10-01
WINNEMUCCA,NV,6.7,2022-10-01
CONCORD,NH,5.4,2022-10-01
ATLANTIC CITY,NJ,7.9,2022-10-01
NEWARK,NJ,9.4,2022-10-01
